date,city,PM2_5,PM10,O3,NO2,SO2,temperature,AQI
2023-08-05,成都,37.4,67.0,58.1,50.4,9.7,31.6,68.0
2023-08-05,武汉,61.5,95.8,86.4,46.8,16.7,31.6,108.0
2023-08-05,西安,70.0,119.4,45.0,53.3,7.8,31.6,102.0
2023-08-05,南京,34.1,69.0,85.6,43.0,6.3,31.6,75.0
2023-08-05,重庆,35.6,62.0,57.8,19.5,14.6,31.6,66.0
2023-08-06,北京,55.2,104.8,60.9,21.9,9.5,31.4,91.0
2023-08-06,上海,36.7,67.4,59.1,48.8,14.2,31.4,68.0
2023-08-06,广州,53.1,87.7,102.7,46.2,10.5,31.4,105.0
2023-08-06,深圳,44.5,77.0,85.4,34.7,2.5,31.4,88.0
2023-08-06,杭州,51.3,82.6,100.3,44.7,9.8,31.4,102.0
2023-08-06,成都,21.6,32.8,101.2,48.7,13.2,31.4,66.0
2023-08-06,武汉,79.0,124.6,74.9,20.7,13.1,31.4,125.0
2023-08-06,西安,40.1,71.7,88.2,43.6,15.6,31.4,83.0
2023-08-06,南京,54.8,97.7,68.8,55.3,10.2,31.4,93.0
2023-08-06,重庆,48.7,82.7,98.6,41.7,16.2,31.4,98.0
2023-08-07,北京,53.0,81.8,83.2,35.3,17.4,31.2,97.0
2023-08-07,上海,8.0,14.2,88.3,14.3,8.6,31.2,45.0
2023-08-07,广州,68.0,112.7,69.6,39.1,21.4,31.2,109.0
2023-08-07,深圳,67.9,110.0,48.2,31.2,11.3,31.2,101.0
2023-08-07,杭州,38.6,68.4,44.4,50.9,7.0,31.2,64.0
2023-08-07,成都,56.3,93.9,103.7,56.5,11.9,31.2,109.0
2023-08-07,武汉,22.4,42.6,75.2,25.4,10.4,31.2,57.0
2023-08-07,西安,,105.9,56.6,25.6,8.0,31.2,102.0
2023-08-07,南京,53.1,93.5,27.5,12.9,11.2,31.2,75.0
2023-08-07,重庆,31.3,47.8,26.8,29.0,13.4,31.2,48.0
2023-08-08,北京,,54.3,100.1,35.9,8.9,31.0,75.0
2023-08-08,上海,22.4,38.4,70.7,27.2,14.7,31.0,55.0
2023-08-08,广州,48.0,86.6,68.5,22.9,7.4,31.0,85.0
2023-08-08,深圳,59.1,103.7,72.1,36.3,8.4,31.0,100.0
2023-08-08,杭州,40.6,66.2,42.2,35.2,11.5,31.0,66.0
2023-08-08,成都,43.7,74.1,80.6,44.7,4.5,31.0,85.0
2023-08-08,武汉,,82.8,91.4,46.9,12.9,31.0,98.0
2023-08-08,西安,,69.9,130.1,26.2,10.3,31.0,95.0
2023-08-08,南京,65.7,104.7,65.7,16.5,16.3,31.0,105.0
2023-08-08,重庆,40.5,73.1,96.3,21.3,9.5,31.0,87.0
2023-08-09,北京,44.9,77.5,54.0,33.9,20.2,30.8,75.0
2023-08-09,上海,48.2,82.2,75.0,30.0,7.3,30.8,88.0
2023-08-09,广州,34.7,68.5,92.9,32.9,13.1,30.8,79.0
2023-08-09,深圳,54.7,94.0,83.7,32.1,4.0,30.8,99.0
2023-08-09,杭州,67.6,111.8,101.5,41.5,4.9,30.8,122.0
2023-08-09,成都,65.6,109.1,118.5,24.3,13.4,30.8,126.0
2023-08-09,武汉,31.6,54.9,73.8,29.0,9.9,30.8,67.0
2023-08-09,西安,20.8,42.1,63.0,45.1,8.2,30.8,50.0
2023-08-09,南京,22.0,44.2,72.9,33.6,6.7,30.8,56.0
2023-08-09,重庆,,84.6,103.2,52.3,16.4,30.8,95.0
2023-08-10,北京,56.1,82.3,81.5,43.3,16.5,30.6,100.0
2023-08-10,上海,35.5,66.9,76.5,34.4,18.1,30.6,73.0
2023-08-10,广州,19.6,43.4,103.9,32.6,12.8,30.6,65.0
2023-08-10,深圳,37.4,67.6,108.1,25.2,12.5,30.6,88.0
2023-08-10,杭州,12.7,27.3,102.5,43.8,12.6,30.6,56.0
2023-08-10,成都,19.8,35.1,31.7,8.0,4.1,30.6,36.0
2023-08-10,武汉,60.2,91.7,41.8,35.7,8.6,30.6,89.0
2023-08-10,西安,23.2,42.6,83.1,20.2,9.0,30.6,61.0
2023-08-10,南京,55.8,92.2,104.3,31.9,19.8,30.6,109.0
2023-08-10,重庆,9.8,20.0,,38.0,13.5,30.6,53.0
2023-08-11,北京,20.4,40.4,37.3,28.9,2.6,30.3,39.0
2023-08-11,上海,,72.6,68.7,48.3,13.8,30.3,82.0
2023-08-11,广州,53.0,87.8,53.7,38.3,6.7,30.3,85.0
2023-08-11,深圳,68.8,106.3,67.6,24.1,9.4,30.3,110.0
2023-08-11,杭州,35.3,65.9,65.9,55.2,10.5,30.3,69.0
2023-08-11,成都,53.7,90.5,84.7,48.3,13.1,30.3,98.0
2023-08-11,武汉,44.7,83.3,76.8,37.9,14.1,30.3,84.0
2023-08-11,西安,39.4,73.4,64.5,24.5,23.8,30.3,73.0
2023-08-11,南京,32.4,64.9,80.4,25.6,10.1,30.3,71.0
2023-08-11,重庆,30.9,57.7,84.4,34.6,20.9,30.3,71.0
2023-08-12,北京,35.0,64.1,81.3,38.8,7.9,30.1,75.0
2023-08-12,上海,76.7,138.9,81.9,11.7,2.8,30.1,125.0
2023-08-12,广州,53.2,89.2,76.7,36.5,5.0,30.1,95.0
2023-08-12,深圳,20.1,41.7,66.0,21.3,15.3,30.1,51.0
2023-08-12,杭州,49.4,86.9,71.4,29.9,15.2,30.1,88.0
2023-08-12,成都,70.9,125.1,25.6,48.8,16.7,30.1,95.0
2023-08-12,武汉,62.6,99.0,48.1,57.5,15.1,30.1,94.0
2023-08-12,西安,50.0,80.3,86.5,31.6,16.8,30.1,95.0
2023-08-12,南京,33.4,61.2,89.0,38.6,6.7,30.1,76.0
2023-08-12,重庆,23.1,43.4,55.0,35.0,7.4,30.1,50.0
2023-08-13,北京,49.1,77.2,42.9,36.5,17.2,29.9,76.0
2023-08-13,上海,44.3,75.6,69.0,30.6,15.3,29.9,81.0
2023-08-13,广州,21.9,38.0,40.6,46.1,5.9,29.9,43.0
2023-08-13,深圳,31.9,67.1,95.9,32.2,10.2,29.9,77.0
2023-08-13,杭州,46.2,79.4,47.9,22.9,12.9,29.9,75.0
2023-08-13,成都,61.5,95.3,43.1,49.6,12.8,29.9,91.0
2023-08-13,武汉,50.5,88.1,96.8,27.5,18.4,29.9,99.0
2023-08-13,西安,45.1,88.8,32.8,29.9,1.4,29.9,67.0
2023-08-13,南京,49.0,76.2,91.1,46.7,15.5,29.9,95.0
2023-08-13,重庆,24.4,51.6,38.8,44.0,21.4,29.9,45.0
2023-08-14,北京,40.2,73.4,77.2,44.8,11.8,29.6,79.0
2023-08-14,上海,43.7,77.4,70.4,36.5,13.8,29.6,81.0
2023-08-14,广州,40.9,71.7,84.7,49.1,9.0,29.6,83.0
2023-08-14,深圳,24.9,48.6,97.5,35.0,11.6,29.6,69.0
2023-08-14,杭州,56.4,88.1,59.5,32.4,12.5,29.6,91.0
2023-08-14,成都,53.5,95.4,40.1,32.9,6.9,29.6,80.0
2023-08-14,武汉,51.6,97.6,68.7,43.1,10.0,29.6,89.0
2023-08-14,西安,50.5,82.2,42.6,6.1,14.5,29.6,78.0
2023-08-14,南京,19.6,35.0,67.3,52.9,11.0,29.6,50.0
2023-08-14,重庆,11.8,25.5,94.3,8.6,10.3,29.6,52.0
2023-08-15,北京,29.7,60.2,64.5,39.8,13.6,29.4,61.0
2023-08-15,上海,39.7,67.4,82.3,34.8,12.1,29.4,81.0
2023-08-15,广州,36.7,49.8,122.9,51.6,9.5,29.4,93.0
2023-08-15,深圳,35.9,69.8,108.6,20.6,6.3,29.4,87.0
2023-08-15,杭州,58.1,91.6,69.5,30.2,10.3,29.4,98.0
2023-08-15,成都,70.6,118.6,43.5,46.0,17.9,29.4,102.0
2023-08-15,武汉,26.3,54.1,79.4,23.1,4.2,29.4,63.0
2023-08-15,西安,44.8,81.0,38.0,40.5,6.0,29.4,69.0
2023-08-15,南京,49.4,91.9,47.3,42.4,12.5,29.4,78.0
2023-08-15,重庆,30.3,48.6,82.3,19.7,5.9,29.4,69.0
2023-08-16,北京,56.1,83.7,56.2,45.2,18.6,29.2,90.0
2023-08-16,上海,55.7,103.7,116.1,31.5,15.4,29.2,113.0
2023-08-16,广州,31.8,54.1,,11.8,10.2,29.2,76.0
2023-08-16,深圳,66.6,118.3,36.1,21.8,17.0,29.2,94.0
2023-08-16,杭州,31.0,53.6,62.4,8.7,11.1,29.2,62.0
2023-08-16,成都,53.6,83.5,89.6,38.7,10.7,29.2,100.0
2023-08-16,武汉,23.9,57.3,68.7,44.5,11.4,29.2,56.0
2023-08-16,西安,44.9,79.6,71.6,18.3,-1.1,29.2,83.0
2023-08-16,南京,53.5,82.9,102.6,35.3,9.4,29.2,105.0
2023-08-16,重庆,41.7,67.9,95.5,30.4,9.4,29.2,88.0
2023-08-17,北京,,58.5,75.5,37.3,11.4,28.9,66.0
2023-08-17,上海,43.4,71.7,76.2,30.8,15.7,28.9,83.0
2023-08-17,广州,60.0,100.9,96.5,18.2,14.9,28.9,111.0
2023-08-17,深圳,59.2,96.7,68.7,46.5,2.5,28.9,99.0
2023-08-17,杭州,56.8,85.8,122.7,28.4,15.1,28.9,117.0
2023-08-17,成都,,55.2,57.0,35.7,13.9,28.9,59.0
2023-08-17,武汉,48.0,77.0,51.4,28.8,10.2,28.9,78.0
2023-08-17,西安,44.1,74.0,72.5,47.6,6.7,28.9,82.0
2023-08-17,南京,59.2,105.3,126.7,15.4,4.2,28.9,122.0
2023-08-17,重庆,41.4,73.6,92.0,39.7,12.6,28.9,86.0
2023-08-18,北京,42.3,82.5,62.9,30.6,17.0,28.7,76.0
2023-08-18,上海,,56.9,58.0,34.1,11.4,28.7,58.0
2023-08-18,广州,63.1,104.8,92.7,27.5,12.9,28.7,113.0
2023-08-18,深圳,33.9,57.2,47.3,26.8,11.5,28.7,60.0
2023-08-18,杭州,33.8,59.0,52.5,37.9,13.1,28.7,62.0
2023-08-18,成都,35.8,54.1,33.8,53.9,11.1,28.7,56.0
2023-08-18,武汉,3.9,17.2,91.7,25.5,16.7,28.7,41.0
2023-08-18,西安,77.3,131.0,49.4,30.7,8.2,28.7,113.0
2023-08-18,南京,32.8,56.7,,32.5,8.5,28.7,57.0
2023-08-18,重庆,37.2,63.5,91.3,38.3,19.2,28.7,81.0
2023-08-19,北京,50.5,85.6,49.9,40.7,6.9,28.4,81.0
2023-08-19,上海,26.2,45.9,20.8,44.0,9.5,28.4,40.0
2023-08-19,广州,34.0,57.4,65.1,42.9,11.4,28.4,67.0
2023-08-19,深圳,70.1,115.7,98.2,7.1,18.1,28.4,123.0
2023-08-19,杭州,30.5,67.2,43.8,42.7,9.3,28.4,54.0
2023-08-19,成都,40.0,69.2,64.6,38.1,11.0,28.4,74.0
2023-08-19,武汉,57.4,100.7,101.0,25.5,3.5,28.4,109.0
2023-08-19,西安,41.6,69.1,61.5,41.1,14.6,28.4,75.0
2023-08-19,南京,13.1,35.2,,36.9,5.6,28.4,45.0
2023-08-19,重庆,57.7,93.8,58.0,33.4,22.5,28.4,92.0
2023-08-20,北京,33.1,52.7,33.1,10.0,23.5,28.2,53.0
2023-08-20,上海,53.9,90.9,76.8,43.7,16.7,28.2,95.0
2023-08-20,广州,43.1,75.8,34.9,40.0,23.4,28.2,66.0
2023-08-20,深圳,40.7,68.3,49.4,22.1,8.8,28.2,69.0
2023-08-20,杭州,55.8,89.5,70.1,29.1,13.0,28.2,95.0
2023-08-20,成都,,91.3,62.1,17.9,12.9,28.2,94.0
2023-08-20,武汉,63.2,93.1,85.5,43.7,17.9,28.2,110.0
2023-08-20,西安,42.3,74.0,91.1,36.6,11.4,28.2,87.0
2023-08-20,南京,28.3,58.0,61.1,17.0,15.1,28.2,58.0
2023-08-20,重庆,64.2,100.1,104.7,32.0,14.4,28.2,119.0
2023-08-21,北京,12.5,25.6,118.3,28.4,16.8,27.9,62.0
2023-08-21,上海,55.9,93.0,71.2,46.9,15.2,27.9,96.0
2023-08-21,广州,61.2,96.9,99.0,34.5,2.5,27.9,113.0
2023-08-21,深圳,48.2,90.6,85.7,55.5,4.8,27.9,92.0
2023-08-21,杭州,55.1,102.1,90.3,23.0,18.9,27.9,102.0
2023-08-21,成都,47.4,76.7,62.0,20.7,11.8,27.9,82.0
2023-08-21,武汉,50.1,92.2,87.4,21.5,10.6,27.9,95.0
2023-08-21,西安,47.1,76.5,82.2,19.0,12.8,27.9,89.0
2023-08-21,南京,47.9,81.3,77.2,15.0,8.8,27.9,88.0
2023-08-21,重庆,29.8,55.5,79.2,19.4,11.3,27.9,67.0
2023-08-22,北京,51.2,91.8,80.7,28.4,4.7,27.6,94.0
2023-08-22,上海,27.8,59.5,131.7,57.2,13.3,27.6,86.0
2023-08-22,广州,45.8,85.8,87.4,23.1,11.3,27.6,90.0
2023-08-22,深圳,31.7,53.5,116.1,32.5,10.9,27.6,84.0
2023-08-22,杭州,29.1,51.5,31.1,25.6,8.8,27.6,47.0
2023-08-22,成都,49.0,79.2,94.0,40.2,5.3,27.6,96.0
2023-08-22,武汉,33.0,60.6,67.4,52.6,7.6,27.6,67.0
2023-08-22,西安,50.6,88.6,15.0,34.2,14.9,27.6,67.0
2023-08-22,南京,48.1,76.5,92.8,25.5,12.1,27.6,95.0
2023-08-22,重庆,45.2,85.8,81.1,46.7,8.2,27.6,87.0
2023-08-23,北京,32.9,49.0,66.7,37.2,15.3,27.4,66.0
2023-08-23,上海,57.8,98.9,65.1,39.7,15.6,27.4,95.0
2023-08-23,广州,32.2,53.9,73.1,28.3,11.2,27.4,68.0
2023-08-23,深圳,48.3,84.3,73.0,36.5,11.0,27.4,87.0
2023-08-23,杭州,50.2,83.4,66.5,47.4,16.0,27.4,87.0
2023-08-23,成都,51.9,89.2,95.7,31.5,15.1,27.4,101.0
2023-08-23,武汉,21.0,36.9,79.7,34.9,18.8,27.4,57.0
2023-08-23,西安,41.8,72.9,53.9,22.5,14.4,27.4,72.0
2023-08-23,南京,50.1,89.5,120.2,42.8,12.5,27.4,108.0
2023-08-23,重庆,28.6,60.4,,42.2,9.7,27.4,68.0
2023-08-24,北京,43.6,71.0,59.7,28.4,17.7,27.1,76.0
2023-08-24,上海,28.4,47.8,85.1,52.3,7.5,27.1,68.0
2023-08-24,广州,46.6,77.2,62.7,26.6,18.6,27.1,81.0
2023-08-24,深圳,,57.8,90.3,41.4,10.8,27.1,76.0
2023-08-24,杭州,30.5,55.9,85.6,34.4,13.1,27.1,71.0
2023-08-24,成都,50.3,88.6,91.3,37.3,17.7,27.1,97.0
2023-08-24,武汉,44.8,83.0,67.3,32.0,12.5,27.1,81.0
2023-08-24,西安,32.1,64.4,112.3,50.9,4.7,27.1,83.0
2023-08-24,南京,59.2,90.8,92.8,35.4,5.5,27.1,108.0
2023-08-24,重庆,36.4,66.2,73.8,41.2,6.0,27.1,73.0
2023-08-25,北京,30.0,60.1,86.1,28.6,6.8,26.8,70.0
2023-08-25,上海,47.8,92.7,74.6,25.2,13.5,26.8,87.0
2023-08-25,广州,49.8,86.1,136.2,14.6,12.1,26.8,114.0
2023-08-25,深圳,14.7,29.8,61.6,37.8,16.6,26.8,42.0
2023-08-25,杭州,42.0,66.9,97.9,24.4,3.9,26.8,90.0
2023-08-25,成都,30.9,53.3,91.4,37.8,14.5,26.8,74.0
2023-08-25,武汉,52.6,84.6,89.0,33.0,7.6,26.8,99.0
2023-08-25,西安,39.8,67.7,84.4,57.2,10.2,26.8,82.0
2023-08-25,南京,21.3,41.3,55.6,48.4,22.2,26.8,48.0
2023-08-25,重庆,46.8,80.0,46.7,38.4,20.7,26.8,75.0
2023-08-26,北京,36.2,57.6,103.7,55.4,19.9,26.5,85.0
2023-08-26,上海,59.6,98.8,84.4,4.7,9.5,26.5,105.0
2023-08-26,广州,46.0,78.0,83.4,33.1,12.0,26.5,89.0
2023-08-26,深圳,,111.5,73.4,26.8,8.6,26.5,108.0
2023-08-26,杭州,34.5,69.7,110.5,23.1,12.5,26.5,86.0
2023-08-26,成都,51.5,84.0,88.5,7.1,2.3,26.5,97.0
2023-08-26,武汉,60.8,106.6,94.7,17.9,12.9,26.5,111.0
2023-08-26,西安,41.4,71.2,62.4,45.8,11.6,26.5,75.0
2023-08-26,南京,,71.6,67.4,41.3,11.2,26.5,73.0
2023-08-26,重庆,49.6,88.4,52.8,23.5,8.1,26.5,81.0
2023-08-27,北京,43.3,68.7,65.1,28.2,18.1,26.3,78.0
2023-08-27,上海,66.3,117.0,97.6,37.6,9.7,26.3,119.0
2023-08-27,广州,22.0,39.7,70.1,43.7,17.7,26.3,54.0
2023-08-27,深圳,7.7,40.6,44.3,27.3,14.7,26.3,27.0
2023-08-27,杭州,45.7,81.4,61.4,26.1,7.7,26.3,79.0
2023-08-27,成都,29.1,51.8,78.3,32.4,14.2,26.3,66.0
2023-08-27,武汉,40.1,69.0,81.9,26.9,21.4,26.3,81.0
2023-08-27,西安,49.6,79.9,58.7,40.3,15.7,26.3,83.0
2023-08-27,南京,39.9,67.1,68.4,47.0,9.2,26.3,75.0
2023-08-27,重庆,39.0,64.0,97.9,26.8,11.1,26.3,86.0
2023-08-28,北京,41.1,74.8,72.6,38.1,14.1,26.0,78.0
2023-08-28,上海,62.5,101.7,84.9,31.2,13.8,26.0,109.0
2023-08-28,广州,39.6,69.4,100.5,40.3,16.2,26.0,88.0
2023-08-28,深圳,47.9,68.1,29.3,21.2,8.0,26.0,69.0
2023-08-28,杭州,51.9,97.9,40.1,21.6,12.5,26.0,78.0
2023-08-28,成都,34.1,63.6,45.4,36.3,9.9,26.0,59.0
2023-08-28,武汉,61.7,109.9,63.0,37.3,15.7,26.0,99.0
2023-08-28,西安,45.6,75.1,85.1,23.0,18.3,26.0,89.0
2023-08-28,南京,35.3,67.9,16.8,29.5,8.9,26.0,49.0
2023-08-28,重庆,,87.6,78.7,30.1,13.5,26.0,98.0
2023-08-29,北京,34.3,53.5,63.7,19.9,18.0,25.7,67.0
2023-08-29,上海,,83.4,54.4,23.6,13.7,25.7,74.0
2023-08-29,广州,73.8,119.2,31.2,39.0,17.1,25.7,101.0
2023-08-29,深圳,39.3,63.3,52.3,31.6,3.4,25.7,68.0
2023-08-29,杭州,27.6,60.7,51.1,23.4,14.9,25.7,54.0
2023-08-29,成都,43.6,84.9,69.7,11.8,18.1,25.7,80.0
2023-08-29,武汉,38.2,64.4,107.8,44.3,7.7,25.7,89.0
2023-08-29,西安,,64.5,74.0,57.2,21.7,25.7,71.0
2023-08-29,南京,64.5,102.4,67.4,28.6,6.0,25.7,104.0
2023-08-29,重庆,50.1,82.3,62.7,52.1,10.2,25.7,85.0
2023-08-30,北京,68.6,110.8,85.6,65.8,7.3,25.4,117.0
2023-08-30,上海,51.3,83.1,40.1,52.2,21.3,25.4,78.0
2023-08-30,广州,26.5,48.9,68.3,22.8,19.8,25.4,59.0
2023-08-30,深圳,53.4,84.2,117.7,40.3,24.4,25.4,111.0
2023-08-30,杭州,47.7,82.4,46.6,39.3,5.8,25.4,76.0
2023-08-30,成都,34.5,54.0,89.7,49.4,14.6,25.4,77.0
2023-08-30,武汉,49.7,89.4,102.7,26.9,16.4,25.4,101.0
2023-08-30,西安,61.2,104.6,73.6,28.7,12.6,25.4,103.0
2023-08-30,南京,52.9,86.6,93.5,38.1,14.6,25.4,101.0
2023-08-30,重庆,27.7,50.4,58.5,29.5,17.4,25.4,57.0
2023-08-31,北京,42.8,69.1,83.1,25.2,10.1,25.1,85.0
2023-08-31,上海,,64.4,72.4,39.2,14.3,25.1,70.0
2023-08-31,广州,33.5,62.0,72.8,33.0,19.7,25.1,69.0
2023-08-31,深圳,38.4,66.5,69.3,4.0,15.3,25.1,74.0
2023-08-31,杭州,31.8,60.4,85.6,40.7,14.5,25.1,72.0
2023-08-31,成都,50.3,87.8,83.6,30.4,16.6,25.1,94.0
2023-08-31,武汉,40.7,75.0,61.6,43.7,15.1,25.1,73.0
2023-08-31,西安,53.3,94.8,103.1,49.8,10.4,25.1,105.0
2023-08-31,南京,51.0,88.3,68.0,37.5,17.5,25.1,88.0
2023-08-31,重庆,18.0,37.4,44.4,40.9,6.6,25.1,39.0
2023-09-01,北京,39.6,62.2,74.4,30.4,18.8,24.8,77.0
2023-09-01,上海,59.3,101.3,62.9,43.9,20.3,24.8,96.0
2023-09-01,广州,43.7,79.1,78.1,35.3,8.5,24.8,84.0
2023-09-01,深圳,38.4,63.5,61.4,15.9,1.4,24.8,71.0
2023-09-01,杭州,67.3,113.6,98.0,35.3,12.9,24.8,120.0
2023-09-01,成都,38.7,65.8,87.0,43.0,12.2,24.8,81.0
2023-09-01,武汉,42.1,78.9,95.9,31.3,12.4,24.8,89.0
2023-09-01,西安,66.3,107.5,,30.2,10.5,24.8,108.0
2023-09-01,南京,52.9,92.2,49.4,41.0,8.4,24.8,83.0
2023-09-01,重庆,53.6,89.3,54.9,33.2,12.0,24.8,86.0
2023-09-02,北京,32.4,54.1,55.9,29.5,12.3,24.5,61.0
2023-09-02,上海,51.7,88.0,35.0,18.5,12.2,24.5,76.0
2023-09-02,广州,40.1,68.9,61.5,15.1,6.5,24.5,73.0
2023-09-02,深圳,31.3,54.0,74.4,23.4,17.2,24.5,67.0
2023-09-02,杭州,25.8,44.6,78.1,18.7,11.4,24.5,62.0
2023-09-02,成都,48.6,75.8,98.2,26.2,4.7,24.5,98.0
2023-09-02,武汉,38.4,65.8,96.0,26.1,10.7,24.5,84.0
2023-09-02,西安,77.3,126.1,101.6,47.8,18.1,24.5,133.0
2023-09-02,南京,19.4,37.9,73.9,29.5,13.6,24.5,53.0
2023-09-02,重庆,24.0,54.9,108.5,19.9,13.7,24.5,72.0
2023-09-03,北京,24.7,54.3,79.1,52.0,11.2,24.2,61.0
2023-09-03,上海,8.8,27.5,92.3,14.4,11.3,24.2,47.0
2023-09-03,广州,38.5,75.4,100.3,16.9,13.5,24.2,86.0
2023-09-03,深圳,56.9,97.2,60.2,62.7,18.0,24.2,92.0
2023-09-03,杭州,54.3,89.2,65.5,62.6,16.8,24.2,91.0
2023-09-03,成都,6.8,23.7,41.3,29.2,1.0,24.2,25.0
2023-09-03,武汉,30.6,57.2,90.6,39.1,16.6,24.2,73.0
2023-09-03,西安,58.4,98.7,87.0,20.4,10.7,24.2,105.0
2023-09-03,南京,44.7,76.8,77.8,17.2,15.7,24.2,85.0
2023-09-03,重庆,68.7,113.4,88.7,26.7,4.5,24.2,118.0
2023-09-04,北京,46.1,87.3,54.1,31.1,10.4,23.9,77.0
2023-09-04,上海,55.4,89.4,92.6,25.3,12.1,23.9,104.0
2023-09-04,广州,43.8,74.5,64.3,49.4,5.9,23.9,78.0
2023-09-04,深圳,0.0,13.9,49.9,48.1,12.4,23.9,20.0
2023-09-04,杭州,36.4,62.9,29.9,39.7,9.1,23.9,56.0
2023-09-04,成都,27.7,46.2,69.3,29.8,7.8,23.9,61.0
2023-09-04,武汉,53.9,91.6,47.3,58.8,9.7,23.9,84.0
2023-09-04,西安,26.7,56.7,65.5,49.3,4.4,23.9,58.0
2023-09-04,南京,46.4,76.1,88.8,23.0,14.0,23.9,91.0
2023-09-04,重庆,34.2,63.2,44.3,57.3,10.5,23.9,59.0
2023-09-05,北京,51.8,92.4,78.9,36.6,19.5,23.6,94.0
2023-09-05,上海,47.2,74.2,50.7,26.7,18.4,23.6,77.0
2023-09-05,广州,29.7,62.0,47.0,36.1,11.1,23.6,54.0
2023-09-05,深圳,34.8,58.4,76.3,48.7,10.3,23.6,72.0
2023-09-05,杭州,,94.0,86.6,18.6,13.0,23.6,107.0
2023-09-05,成都,39.8,58.4,79.6,23.3,2.5,23.6,80.0
2023-09-05,武汉,38.0,65.4,116.9,12.8,19.1,23.6,92.0
2023-09-05,西安,48.4,79.0,39.7,36.7,5.4,23.6,74.0
2023-09-05,南京,78.7,128.1,78.5,66.9,10.1,23.6,126.0
2023-09-05,重庆,49.3,80.8,62.2,32.5,9.6,23.6,84.0
2023-09-06,北京,31.7,47.3,94.1,32.6,10.4,23.3,76.0
2023-09-06,上海,50.6,80.6,12.6,58.3,13.7,23.3,66.0
2023-09-06,广州,29.9,58.8,125.8,22.9,15.1,23.3,86.0
2023-09-06,深圳,11.2,31.4,67.9,57.9,13.7,23.3,41.0
2023-09-06,杭州,44.3,78.7,82.2,47.5,10.2,23.3,86.0
2023-09-06,成都,46.2,68.2,61.0,25.0,13.0,23.3,80.0
2023-09-06,武汉,36.7,56.1,70.7,35.3,12.0,23.3,72.0
2023-09-06,西安,36.8,65.4,77.8,58.5,18.2,23.3,75.0
2023-09-06,南京,31.8,61.4,59.8,52.9,5.2,23.3,62.0
2023-09-06,重庆,11.7,19.7,58.7,34.7,17.5,23.3,38.0
2023-09-07,北京,30.3,53.0,58.0,22.6,11.8,23.0,60.0
2023-09-07,上海,43.9,65.2,55.7,40.1,9.6,23.0,75.0
2023-09-07,广州,68.9,116.2,85.9,49.8,20.4,23.0,117.0
2023-09-07,深圳,41.2,68.2,89.5,19.6,19.8,23.0,85.0
2023-09-07,杭州,23.8,46.0,75.0,44.7,8.9,23.0,59.0
2023-09-07,成都,32.3,56.3,89.6,33.6,11.3,23.0,75.0
2023-09-07,武汉,44.2,80.7,,48.9,18.2,23.0,92.0
2023-09-07,西安,45.5,75.9,94.4,37.1,19.8,23.0,92.0
2023-09-07,南京,37.7,65.4,79.4,25.6,12.3,23.0,77.0
2023-09-07,重庆,49.7,89.5,80.0,58.5,11.0,23.0,92.0
2023-09-08,北京,61.4,100.6,49.6,23.5,17.0,22.6,94.0
2023-09-08,上海,38.0,64.0,71.8,43.5,16.0,22.6,74.0
2023-09-08,广州,30.0,50.2,64.0,32.7,10.9,22.6,62.0
2023-09-08,深圳,40.5,74.5,77.0,36.9,12.7,22.6,79.0
2023-09-08,杭州,42.7,66.9,52.1,29.3,3.8,22.6,72.0
2023-09-08,成都,67.1,106.2,73.9,24.2,15.3,22.6,110.0
2023-09-08,武汉,25.4,62.5,50.4,48.4,10.5,22.6,51.0
2023-09-08,西安,22.0,33.6,71.8,45.8,8.7,22.6,55.0
2023-09-08,南京,65.7,116.8,80.5,45.3,10.0,22.6,111.0
2023-09-08,重庆,53.3,88.3,108.1,52.5,4.3,22.6,107.0
2023-09-09,北京,37.9,62.3,69.2,19.9,12.4,22.3,73.0
2023-09-09,上海,59.8,103.7,49.6,20.2,14.7,22.3,92.0
2023-09-09,广州,27.2,40.1,48.8,44.1,7.2,22.3,52.0
2023-09-09,深圳,56.0,86.9,80.7,36.5,11.9,22.3,99.0
2023-09-09,杭州,45.8,77.5,52.9,55.2,7.2,22.3,76.0
2023-09-09,成都,42.4,72.6,71.3,21.3,8.4,22.3,79.0
2023-09-09,武汉,40.8,62.2,73.9,49.6,14.4,22.3,79.0
2023-09-09,西安,41.2,68.8,62.4,37.4,10.5,22.3,74.0
2023-09-09,南京,20.5,42.2,47.8,24.2,10.4,22.3,44.0
2023-09-09,重庆,,48.3,80.5,8.5,4.8,22.3,63.0
2023-09-10,北京,29.7,58.5,,39.0,13.5,22.0,57.0
2023-09-10,上海,39.8,72.1,72.5,53.1,9.2,22.0,77.0
2023-09-10,广州,46.8,85.7,92.2,53.2,13.2,22.0,93.0
2023-09-10,深圳,39.4,65.5,68.7,14.7,10.9,22.0,75.0
2023-09-10,杭州,37.0,67.4,81.2,36.0,7.6,22.0,77.0
2023-09-10,成都,46.2,79.6,57.4,26.3,19.0,22.0,78.0
2023-09-10,武汉,38.1,64.9,57.5,32.3,7.6,22.0,69.0
2023-09-10,西安,23.1,53.4,62.3,47.5,3.1,22.0,53.0
2023-09-10,南京,,53.5,94.0,29.5,9.3,22.0,62.0
2023-09-10,重庆,22.3,53.2,70.2,24.6,12.0,22.0,55.0
